operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  5   	Server  port:  28003   	Client  port:  18003 
|send			|	2023-03-07 23:23:16.533278	|	0		|	1
|send			|	2023-03-07 23:23:16.533536	|	0		|	2
|internal event	|	2023-03-07 23:23:16.533685	|	0		|	3
|internal event	|	2023-03-07 23:23:16.533824	|	0		|	4
|send			|	2023-03-07 23:23:16.534067	|	0		|	5
|send			|	2023-03-07 23:23:17.534549	|	0		|	6
|internal event	|	2023-03-07 23:23:17.534709	|	0		|	7
|internal event	|	2023-03-07 23:23:17.534858	|	0		|	8
|send			|	2023-03-07 23:23:17.535089	|	0		|	9
|internal event	|	2023-03-07 23:23:17.535206	|	0		|	10
|send			|	2023-03-07 23:23:18.535870	|	0		|	11
|send			|	2023-03-07 23:23:18.536101	|	0		|	12
|send			|	2023-03-07 23:23:18.536302	|	0		|	13
|send			|	2023-03-07 23:23:18.536503	|	0		|	14
|internal event	|	2023-03-07 23:23:18.536629	|	0		|	15
