operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  2   	Server  port:  38001   	Client  port:  18001 
|receive		|	2023-03-07 16:17:57.352811	|	2		|	331	28001
|receive		|	2023-03-07 16:17:57.352923	|	1		|	336	18001
|receive		|	2023-03-07 16:17:58.361291	|	3		|	338	18001
|receive		|	2023-03-07 16:17:58.361369	|	2		|	339	18001
|receive		|	2023-03-07 16:17:59.367646	|	6		|	340	18001
|receive		|	2023-03-07 16:17:59.367708	|	5		|	343	18001
|receive		|	2023-03-07 16:18:00.376201	|	9		|	345	18001
|receive		|	2023-03-07 16:18:00.376267	|	8		|	347	18001
|receive		|	2023-03-07 16:18:01.383016	|	7		|	349	18001
|receive		|	2023-03-07 16:18:01.383081	|	6		|	350	18001
|receive		|	2023-03-07 16:18:02.388266	|	7		|	351	28001
|receive		|	2023-03-07 16:18:02.388340	|	6		|	352	18001
|receive		|	2023-03-07 16:18:03.389497	|	8		|	353	28001
|receive		|	2023-03-07 16:18:03.389521	|	7		|	354	28001
|receive		|	2023-03-07 16:18:04.390821	|	11		|	355	28001
|receive		|	2023-03-07 16:18:04.390901	|	10		|	362	18001
|receive		|	2023-03-07 16:18:05.398221	|	10		|	363	28001
|receive		|	2023-03-07 16:18:05.398313	|	9		|	364	28001
|receive		|	2023-03-07 16:18:06.400603	|	9		|	370	18001
|receive		|	2023-03-07 16:18:06.400665	|	8		|	372	18001
|receive		|	2023-03-07 16:18:07.406053	|	8		|	374	18001
|receive		|	2023-03-07 16:18:07.406139	|	7		|	375	18001
|receive		|	2023-03-07 16:18:08.412474	|	7		|	376	28001
|receive		|	2023-03-07 16:18:08.412550	|	6		|	377	18001
|receive		|	2023-03-07 16:18:09.418281	|	6		|	378	18001
|receive		|	2023-03-07 16:18:09.418421	|	5		|	380	18001
|receive		|	2023-03-07 16:18:10.418473	|	5		|	382	18001
|receive		|	2023-03-07 16:18:10.418496	|	4		|	387	28001
|receive		|	2023-03-07 16:18:11.423860	|	7		|	398	18001
|receive		|	2023-03-07 16:18:11.423893	|	6		|	401	18001
|receive		|	2023-03-07 16:18:12.426522	|	6		|	406	18001
|receive		|	2023-03-07 16:18:12.426597	|	5		|	414	18001
|receive		|	2023-03-07 16:18:13.428485	|	8		|	415	28001
|receive		|	2023-03-07 16:18:13.428510	|	7		|	418	18001
