operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  6   	Server  port:  18001   	Client  port:  28001 
|receive		|	2023-03-07 16:17:01.053830	|	2		|	2	38001
|receive		|	2023-03-07 16:17:01.053852	|	1		|	3	28001
|receive		|	2023-03-07 16:17:01.053859	|	0		|	4	28001
|internal event	|	2023-03-07 16:17:01.053865	|	0		|	5
|send			|	2023-03-07 16:17:01.053884	|	0		|	6
|send			|	2023-03-07 16:17:01.053894	|	0		|	7
|internal event	|	2023-03-07 16:17:02.058501	|	0		|	8
|internal event	|	2023-03-07 16:17:02.058557	|	0		|	9
|internal event	|	2023-03-07 16:17:02.058570	|	0		|	10
|internal event	|	2023-03-07 16:17:02.058579	|	0		|	11
|internal event	|	2023-03-07 16:17:02.058586	|	0		|	12
|internal event	|	2023-03-07 16:17:02.058593	|	0		|	13
|receive		|	2023-03-07 16:17:03.064086	|	0		|	14	28001
|internal event	|	2023-03-07 16:17:03.064189	|	0		|	15
|internal event	|	2023-03-07 16:17:03.064208	|	0		|	16
|internal event	|	2023-03-07 16:17:03.064223	|	0		|	17
|internal event	|	2023-03-07 16:17:03.064237	|	0		|	18
|internal event	|	2023-03-07 16:17:03.064250	|	0		|	19
|internal event	|	2023-03-07 16:17:04.065429	|	0		|	20
|internal event	|	2023-03-07 16:17:04.065457	|	0		|	21
|internal event	|	2023-03-07 16:17:04.065463	|	0		|	22
|internal event	|	2023-03-07 16:17:04.065468	|	0		|	23
|send			|	2023-03-07 16:17:04.065508	|	0		|	24
|internal event	|	2023-03-07 16:17:04.065513	|	0		|	25
|receive		|	2023-03-07 16:17:05.071353	|	0		|	26	38001
|send			|	2023-03-07 16:17:05.071617	|	0		|	27
|send			|	2023-03-07 16:17:05.071686	|	0		|	28
|internal event	|	2023-03-07 16:17:05.071722	|	0		|	29
|internal event	|	2023-03-07 16:17:05.071753	|	0		|	30
|internal event	|	2023-03-07 16:17:05.071783	|	0		|	31
|receive		|	2023-03-07 16:17:06.074563	|	0		|	32	28001
|internal event	|	2023-03-07 16:17:06.074587	|	0		|	33
|internal event	|	2023-03-07 16:17:06.074598	|	0		|	34
|send			|	2023-03-07 16:17:06.074635	|	0		|	35
|internal event	|	2023-03-07 16:17:06.074641	|	0		|	36
|send			|	2023-03-07 16:17:06.074651	|	0		|	37
|send			|	2023-03-07 16:17:07.079736	|	0		|	38
|send			|	2023-03-07 16:17:07.079762	|	0		|	39
|send			|	2023-03-07 16:17:07.079772	|	0		|	40
|internal event	|	2023-03-07 16:17:07.079786	|	0		|	41
|internal event	|	2023-03-07 16:17:07.079795	|	0		|	42
|send			|	2023-03-07 16:17:07.079874	|	0		|	43
|internal event	|	2023-03-07 16:17:08.084937	|	0		|	44
|internal event	|	2023-03-07 16:17:08.084969	|	0		|	45
|internal event	|	2023-03-07 16:17:08.084979	|	0		|	46
|internal event	|	2023-03-07 16:17:08.084988	|	0		|	47
|internal event	|	2023-03-07 16:17:08.084996	|	0		|	48
|send			|	2023-03-07 16:17:08.085031	|	0		|	49
|receive		|	2023-03-07 16:17:09.091272	|	0		|	50	28001
|internal event	|	2023-03-07 16:17:09.091329	|	0		|	51
|internal event	|	2023-03-07 16:17:09.091347	|	0		|	52
|send			|	2023-03-07 16:17:09.091450	|	0		|	53
|receive		|	2023-03-07 16:17:09.092375	|	0		|	54	28001
|internal event	|	2023-03-07 16:17:09.092396	|	0		|	55
|receive		|	2023-03-07 16:17:10.096318	|	0		|	56	28001
|send			|	2023-03-07 16:17:10.096357	|	0		|	57
|internal event	|	2023-03-07 16:17:10.096365	|	0		|	58
|send			|	2023-03-07 16:17:10.096378	|	0		|	59
|internal event	|	2023-03-07 16:17:10.096383	|	0		|	60
|internal event	|	2023-03-07 16:17:10.096388	|	0		|	61
|internal event	|	2023-03-07 16:17:11.097407	|	0		|	62
|send			|	2023-03-07 16:17:11.097469	|	0		|	63
