operation 				global_time 		length_of_queue 	logical_clock  		clockrate:  3 
|internal event	|	2023-03-06 19:52:21.419804	|	0		|	1
|internal event	|	2023-03-06 19:52:21.419856	|	0		|	2
|internal event	|	2023-03-06 19:52:21.419874	|	0		|	3
|send			|	2023-03-06 19:52:22.424410	|	0		|	4
|internal event	|	2023-03-06 19:52:22.424460	|	0		|	5
|internal event	|	2023-03-06 19:52:22.424473	|	0		|	6
|internal event	|	2023-03-06 19:52:23.430629	|	0		|	7
|internal event	|	2023-03-06 19:52:23.430959	|	0		|	8
|send			|	2023-03-06 19:52:23.431445	|	0		|	9
|receive		|	2023-03-06 19:52:24.433151	|	3		|	9
|receive		|	2023-03-06 19:52:24.433418	|	2		|	15
|receive		|	2023-03-06 19:52:24.433459	|	1		|	17
|receive		|	2023-03-06 19:52:25.435373	|	1		|	18
|send			|	2023-03-06 19:52:25.435535	|	0		|	20
|internal event	|	2023-03-06 19:52:25.435555	|	0		|	21
|internal event	|	2023-03-06 19:52:26.441654	|	0		|	22
|internal event	|	2023-03-06 19:52:26.441852	|	0		|	23
|internal event	|	2023-03-06 19:52:26.441893	|	0		|	24
|receive		|	2023-03-06 19:52:27.445986	|	2		|	24
|receive		|	2023-03-06 19:52:27.446235	|	1		|	31
|internal event	|	2023-03-06 19:52:27.446296	|	0		|	34
|receive		|	2023-03-06 19:52:28.452374	|	1		|	34
|internal event	|	2023-03-06 19:52:28.453511	|	0		|	41
|send			|	2023-03-06 19:52:28.453767	|	1		|	42
|receive		|	2023-03-06 19:52:29.455551	|	2		|	42
|receive		|	2023-03-06 19:52:29.455735	|	1		|	46
|send			|	2023-03-06 19:52:29.456200	|	0		|	49
|send			|	2023-03-06 19:52:30.462301	|	0		|	50
|send			|	2023-03-06 19:52:30.462390	|	0		|	51
|internal event	|	2023-03-06 19:52:30.462416	|	0		|	52
|internal event	|	2023-03-06 19:52:31.464717	|	0		|	53
|internal event	|	2023-03-06 19:52:31.464818	|	0		|	54
|send			|	2023-03-06 19:52:31.465200	|	0		|	55
|receive		|	2023-03-06 19:52:32.469882	|	2		|	55
|receive		|	2023-03-06 19:52:32.470054	|	1		|	64
|internal event	|	2023-03-06 19:52:32.470088	|	0		|	67
|receive		|	2023-03-06 19:52:33.473687	|	2		|	67
|receive		|	2023-03-06 19:52:33.473867	|	1		|	68
|send			|	2023-03-06 19:52:33.474398	|	0		|	72
|receive		|	2023-03-06 19:52:34.477633	|	1		|	72
|send			|	2023-03-06 19:52:34.478203	|	0		|	78
|internal event	|	2023-03-06 19:52:34.478251	|	0		|	79
|receive		|	2023-03-06 19:52:35.479915	|	1		|	79
|internal event	|	2023-03-06 19:52:35.480150	|	0		|	82
|internal event	|	2023-03-06 19:52:35.480178	|	0		|	83
|send			|	2023-03-06 19:52:36.484812	|	0		|	84
|internal event	|	2023-03-06 19:52:36.484891	|	0		|	85
|internal event	|	2023-03-06 19:52:36.484928	|	0		|	86
|receive		|	2023-03-06 19:52:37.485951	|	1		|	86
|internal event	|	2023-03-06 19:52:37.486169	|	0		|	93
|internal event	|	2023-03-06 19:52:37.486211	|	0		|	94
|internal event	|	2023-03-06 19:52:38.491612	|	0		|	95
|internal event	|	2023-03-06 19:52:38.491762	|	0		|	96
|send			|	2023-03-06 19:52:38.492288	|	0		|	97
|receive		|	2023-03-06 19:52:39.491990	|	1		|	97
|send			|	2023-03-06 19:52:39.492102	|	0		|	107
|send			|	2023-03-06 19:52:39.492126	|	0		|	108
|receive		|	2023-03-06 19:52:40.498263	|	1		|	108
|internal event	|	2023-03-06 19:52:40.498473	|	0		|	114
|internal event	|	2023-03-06 19:52:40.498515	|	0		|	115
|receive		|	2023-03-06 19:52:41.502726	|	2		|	115
|receive		|	2023-03-06 19:52:41.502898	|	1		|	117
|send			|	2023-03-06 19:52:41.503309	|	0		|	120
|receive		|	2023-03-06 19:52:42.507768	|	1		|	120
|send			|	2023-03-06 19:52:42.507905	|	0		|	126
|send			|	2023-03-06 19:52:42.507936	|	0		|	127
|receive		|	2023-03-06 19:52:43.511461	|	2		|	127
|receive		|	2023-03-06 19:52:43.511530	|	1		|	128
|send			|	2023-03-06 19:52:43.511623	|	0		|	132
|receive		|	2023-03-06 19:52:44.517029	|	1		|	132
|internal event	|	2023-03-06 19:52:44.517123	|	0		|	135
|internal event	|	2023-03-06 19:52:44.517140	|	0		|	136
|receive		|	2023-03-06 19:52:45.519234	|	4		|	136
|receive		|	2023-03-06 19:52:45.519270	|	3		|	140
|receive		|	2023-03-06 19:52:45.519282	|	2		|	144
|receive		|	2023-03-06 19:52:46.524972	|	1		|	145
|send			|	2023-03-06 19:52:46.525543	|	0		|	151
|internal event	|	2023-03-06 19:52:46.525590	|	0		|	152
|receive		|	2023-03-06 19:52:47.526606	|	1		|	152
|internal event	|	2023-03-06 19:52:47.526677	|	0		|	156
|internal event	|	2023-03-06 19:52:47.526693	|	0		|	157
|receive		|	2023-03-06 19:52:48.532076	|	1		|	157
|internal event	|	2023-03-06 19:52:48.532144	|	0		|	159
|internal event	|	2023-03-06 19:52:48.532161	|	0		|	160
|receive		|	2023-03-06 19:52:49.537525	|	1		|	160
|send			|	2023-03-06 19:52:49.537645	|	0		|	167
|internal event	|	2023-03-06 19:52:49.537702	|	0		|	168
|receive		|	2023-03-06 19:52:50.542752	|	3		|	168
|receive		|	2023-03-06 19:52:50.542813	|	2		|	174
|receive		|	2023-03-06 19:52:50.542825	|	1		|	175
|receive		|	2023-03-06 19:52:51.548811	|	1		|	176
|send			|	2023-03-06 19:52:51.549166	|	0		|	186
|internal event	|	2023-03-06 19:52:51.549212	|	0		|	187
|receive		|	2023-03-06 19:52:52.552006	|	1		|	187
|send			|	2023-03-06 19:52:52.552083	|	0		|	192
|internal event	|	2023-03-06 19:52:52.552093	|	0		|	193
|send			|	2023-03-06 19:52:53.553675	|	0		|	194
|internal event	|	2023-03-06 19:52:53.553719	|	0		|	195
|internal event	|	2023-03-06 19:52:53.553729	|	0		|	196
|receive		|	2023-03-06 19:52:54.559851	|	1		|	196
|internal event	|	2023-03-06 19:52:54.559955	|	0		|	198
|internal event	|	2023-03-06 19:52:54.559975	|	0		|	199
|receive		|	2023-03-06 19:52:55.562297	|	1		|	199
|send			|	2023-03-06 19:52:55.562396	|	0		|	201
|internal event	|	2023-03-06 19:52:55.562407	|	0		|	202
