operation 				global_time 		length_of_queue 	logical_clock  		clockrate:  2   	Server  port:  38001   	Client  port:  18001 
|internal event	|	2023-03-06 21:08:00.219631	|	0		|	1
|send			|	2023-03-06 21:08:00.219740	|	0		|	2
|receive		|	2023-03-06 21:08:01.226227	|	0		|	3
|send			|	2023-03-06 21:08:01.226566	|	0		|	4
|receive		|	2023-03-06 21:08:02.235141	|	0		|	6
|send			|	2023-03-06 21:08:02.235246	|	0		|	7
|receive		|	2023-03-06 21:08:03.240968	|	0		|	10
|send			|	2023-03-06 21:08:03.241095	|	0		|	11
|receive		|	2023-03-06 21:08:04.245519	|	0		|	12
|internal event	|	2023-03-06 21:08:04.245561	|	0		|	13
|internal event	|	2023-03-06 21:08:05.251352	|	0		|	14
|internal event	|	2023-03-06 21:08:05.251411	|	0		|	15
|internal event	|	2023-03-06 21:08:06.256434	|	0		|	16
|internal event	|	2023-03-06 21:08:06.256573	|	0		|	17
|receive		|	2023-03-06 21:08:07.261097	|	0		|	22
|internal event	|	2023-03-06 21:08:07.261294	|	0		|	23
|send			|	2023-03-06 21:08:08.268337	|	0		|	24
|send			|	2023-03-06 21:08:08.268443	|	0		|	25
|internal event	|	2023-03-06 21:08:09.273612	|	0		|	26
|internal event	|	2023-03-06 21:08:09.273718	|	0		|	27
|send			|	2023-03-06 21:08:10.275848	|	0		|	28
|internal event	|	2023-03-06 21:08:10.275942	|	0		|	29
|receive		|	2023-03-06 21:08:11.280958	|	0		|	44
|internal event	|	2023-03-06 21:08:11.281013	|	0		|	45
|receive		|	2023-03-06 21:08:12.286978	|	0		|	49
|internal event	|	2023-03-06 21:08:12.287015	|	0		|	50
|receive		|	2023-03-06 21:08:13.290670	|	0		|	51
|internal event	|	2023-03-06 21:08:13.290704	|	0		|	52
|send			|	2023-03-06 21:08:14.294504	|	0		|	53
|internal event	|	2023-03-06 21:08:14.294570	|	0		|	54
|send			|	2023-03-06 21:08:15.301537	|	1		|	55
|receive		|	2023-03-06 21:08:15.301615	|	0		|	56
|internal event	|	2023-03-06 21:08:16.306479	|	0		|	57
|internal event	|	2023-03-06 21:08:16.306532	|	0		|	58
|internal event	|	2023-03-06 21:08:17.311868	|	0		|	59
|send			|	2023-03-06 21:08:17.311986	|	0		|	60
|receive		|	2023-03-06 21:08:18.318632	|	0		|	73
|send			|	2023-03-06 21:08:18.318740	|	0		|	74
|receive		|	2023-03-06 21:08:19.322077	|	1		|	75
|receive		|	2023-03-06 21:08:19.322114	|	0		|	76
|internal event	|	2023-03-06 21:08:20.327919	|	0		|	77
|send			|	2023-03-06 21:08:20.328190	|	0		|	78
|internal event	|	2023-03-06 21:08:21.330362	|	0		|	79
|send			|	2023-03-06 21:08:21.331238	|	0		|	80
|internal event	|	2023-03-06 21:08:22.335299	|	0		|	81
|internal event	|	2023-03-06 21:08:22.335427	|	0		|	82
|send			|	2023-03-06 21:08:23.339322	|	0		|	83
|internal event	|	2023-03-06 21:08:23.339611	|	0		|	84
|internal event	|	2023-03-06 21:08:24.342335	|	0		|	85
|send			|	2023-03-06 21:08:24.342890	|	0		|	86
|internal event	|	2023-03-06 21:08:25.343192	|	0		|	87
|send			|	2023-03-06 21:08:25.343285	|	0		|	88
|receive		|	2023-03-06 21:08:26.350135	|	0		|	99
|send			|	2023-03-06 21:08:26.350451	|	0		|	100
|receive		|	2023-03-06 21:08:27.355390	|	0		|	101
|internal event	|	2023-03-06 21:08:27.355446	|	0		|	102
|receive		|	2023-03-06 21:08:28.360325	|	0		|	105
|internal event	|	2023-03-06 21:08:28.360408	|	0		|	106
|internal event	|	2023-03-06 21:08:29.366856	|	0		|	107
|internal event	|	2023-03-06 21:08:29.366954	|	0		|	108
|send			|	2023-03-06 21:08:30.370329	|	0		|	109
|internal event	|	2023-03-06 21:08:30.370394	|	0		|	110
|send			|	2023-03-06 21:08:31.376615	|	0		|	111
|internal event	|	2023-03-06 21:08:31.376699	|	0		|	112
|internal event	|	2023-03-06 21:08:32.382249	|	0		|	113
|internal event	|	2023-03-06 21:08:32.382387	|	0		|	114
|internal event	|	2023-03-06 21:08:33.385277	|	0		|	115
|internal event	|	2023-03-06 21:08:33.385380	|	0		|	116
|internal event	|	2023-03-06 21:08:34.390017	|	0		|	117
|internal event	|	2023-03-06 21:08:34.390145	|	0		|	118
|send			|	2023-03-06 21:08:35.392993	|	0		|	119
|send			|	2023-03-06 21:08:35.393177	|	0		|	120
|receive		|	2023-03-06 21:08:36.399344	|	1		|	135
|receive		|	2023-03-06 21:08:36.399424	|	0		|	137
|receive		|	2023-03-06 21:08:37.401523	|	0		|	138
|internal event	|	2023-03-06 21:08:37.401603	|	0		|	139
|internal event	|	2023-03-06 21:08:38.406254	|	0		|	140
|send			|	2023-03-06 21:08:38.406546	|	0		|	141
|receive		|	2023-03-06 21:08:39.412486	|	1		|	144
|receive		|	2023-03-06 21:08:39.412590	|	0		|	145
|receive		|	2023-03-06 21:08:40.415236	|	0		|	147
|internal event	|	2023-03-06 21:08:40.415285	|	0		|	148
|receive		|	2023-03-06 21:08:41.420117	|	0		|	152
|send			|	2023-03-06 21:08:41.420343	|	0		|	153
|receive		|	2023-03-06 21:08:42.425932	|	0		|	155
|internal event	|	2023-03-06 21:08:42.426019	|	0		|	156
|internal event	|	2023-03-06 21:08:43.434527	|	0		|	157
|internal event	|	2023-03-06 21:08:43.434650	|	0		|	158
|internal event	|	2023-03-06 21:08:44.440171	|	0		|	159
|internal event	|	2023-03-06 21:08:44.440312	|	0		|	160
|internal event	|	2023-03-06 21:08:45.442493	|	0		|	161
|send			|	2023-03-06 21:08:45.442808	|	0		|	162
|internal event	|	2023-03-06 21:08:46.451255	|	0		|	163
|internal event	|	2023-03-06 21:08:46.451423	|	0		|	164
|send			|	2023-03-06 21:08:47.457222	|	0		|	165
|internal event	|	2023-03-06 21:08:47.457298	|	0		|	166
|send			|	2023-03-06 21:08:48.467270	|	0		|	167
|internal event	|	2023-03-06 21:08:48.467332	|	0		|	168
|send			|	2023-03-06 21:08:49.470651	|	0		|	169
|send			|	2023-03-06 21:08:49.470777	|	0		|	170
|receive		|	2023-03-06 21:08:50.474262	|	0		|	198
|internal event	|	2023-03-06 21:08:50.474313	|	0		|	199
|send			|	2023-03-06 21:08:51.479123	|	0		|	200
|internal event	|	2023-03-06 21:08:51.479245	|	0		|	201
|send			|	2023-03-06 21:08:52.484681	|	0		|	202
|send			|	2023-03-06 21:08:52.484828	|	0		|	203
|internal event	|	2023-03-06 21:08:53.488787	|	0		|	204
|send			|	2023-03-06 21:08:53.489105	|	0		|	205
|receive		|	2023-03-06 21:08:54.489962	|	0		|	212
|internal event	|	2023-03-06 21:08:54.490014	|	0		|	213
|internal event	|	2023-03-06 21:08:55.500055	|	0		|	214
|send			|	2023-03-06 21:08:55.500265	|	0		|	215
|receive		|	2023-03-06 21:08:56.508783	|	0		|	221
|internal event	|	2023-03-06 21:08:56.508899	|	0		|	222
|receive		|	2023-03-06 21:08:57.516942	|	0		|	224
|internal event	|	2023-03-06 21:08:57.517033	|	0		|	225
|internal event	|	2023-03-06 21:08:58.519965	|	0		|	226
|internal event	|	2023-03-06 21:08:58.520126	|	0		|	227
|receive		|	2023-03-06 21:08:59.522144	|	0		|	232
|send			|	2023-03-06 21:08:59.522404	|	0		|	233
|receive		|	2023-03-06 21:09:00.523672	|	0		|	238
|send			|	2023-03-06 21:09:00.523712	|	0		|	239
|internal event	|	2023-03-06 21:09:01.527766	|	0		|	240
|send			|	2023-03-06 21:09:01.527859	|	0		|	241
|receive		|	2023-03-06 21:09:02.533758	|	0		|	243
|send			|	2023-03-06 21:09:02.533807	|	0		|	244
