operation 				global_time 		length_of_queue 	logical_clock  		clockrate:  5   	Server  port:  18001   	Client  port:  28001 
|internal event	|	2023-03-06 21:54:11.179576	|	0		|	1
|internal event	|	2023-03-06 21:54:11.179640	|	0		|	2
|send			|	2023-03-06 21:54:11.179668	|	0		|	3
|send			|	2023-03-06 21:54:11.179679	|	0		|	4
|internal event	|	2023-03-06 21:54:11.179687	|	0		|	5
|internal event	|	2023-03-06 21:54:12.185969	|	0		|	6
|internal event	|	2023-03-06 21:54:12.186116	|	0		|	7
|internal event	|	2023-03-06 21:54:12.186139	|	0		|	8
|internal event	|	2023-03-06 21:54:12.186157	|	0		|	9
|send			|	2023-03-06 21:54:12.186398	|	0		|	10
|send			|	2023-03-06 21:54:13.190569	|	0		|	11
|internal event	|	2023-03-06 21:54:13.190673	|	0		|	12
|send			|	2023-03-06 21:54:13.190715	|	0		|	13
|send			|	2023-03-06 21:54:13.190740	|	0		|	14
|internal event	|	2023-03-06 21:54:13.190754	|	0		|	15
|send			|	2023-03-06 21:54:14.196476	|	0		|	16
|internal event	|	2023-03-06 21:54:14.196664	|	0		|	17
|internal event	|	2023-03-06 21:54:14.196686	|	0		|	18
|internal event	|	2023-03-06 21:54:14.196704	|	0		|	19
|internal event	|	2023-03-06 21:54:14.196721	|	0		|	20
|internal event	|	2023-03-06 21:54:15.198154	|	0		|	21
|internal event	|	2023-03-06 21:54:15.198241	|	0		|	22
|send			|	2023-03-06 21:54:15.198320	|	0		|	23
|internal event	|	2023-03-06 21:54:15.198359	|	0		|	24
|internal event	|	2023-03-06 21:54:15.198393	|	0		|	25
|internal event	|	2023-03-06 21:54:16.201565	|	0		|	26
|internal event	|	2023-03-06 21:54:16.201590	|	0		|	27
|internal event	|	2023-03-06 21:54:16.201599	|	0		|	28
|internal event	|	2023-03-06 21:54:16.201607	|	0		|	29
|internal event	|	2023-03-06 21:54:16.201614	|	0		|	30
|internal event	|	2023-03-06 21:54:17.207336	|	0		|	31
|internal event	|	2023-03-06 21:54:17.207422	|	0		|	32
|internal event	|	2023-03-06 21:54:17.207443	|	0		|	33
|internal event	|	2023-03-06 21:54:17.207607	|	0		|	34
|internal event	|	2023-03-06 21:54:17.207657	|	0		|	35
|internal event	|	2023-03-06 21:54:18.208611	|	0		|	36
|internal event	|	2023-03-06 21:54:18.208744	|	0		|	37
|internal event	|	2023-03-06 21:54:18.208783	|	0		|	38
|internal event	|	2023-03-06 21:54:18.208817	|	0		|	39
|send			|	2023-03-06 21:54:18.209101	|	0		|	40
