operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  6   	Server  port:  28001   	Client  port:  38001 
|internal event	|	2023-03-07 11:29:10.703335	|	0		|	1
|internal event	|	2023-03-07 11:29:10.703385	|	0		|	2
|send			|	2023-03-07 11:29:10.703445	|	0		|	3
|internal event	|	2023-03-07 11:29:10.703458	|	0		|	4
|send			|	2023-03-07 11:29:10.703486	|	0		|	5
|internal event	|	2023-03-07 11:29:10.703496	|	0		|	6
|receive		|	2023-03-07 11:29:11.708924	|	1		|	7	18001
|receive		|	2023-03-07 11:29:11.708965	|	0		|	9	38001
|internal event	|	2023-03-07 11:29:11.708980	|	0		|	10
|send			|	2023-03-07 11:29:11.709059	|	0		|	11
|send			|	2023-03-07 11:29:11.709077	|	0		|	12
|internal event	|	2023-03-07 11:29:11.709088	|	0		|	13
|receive		|	2023-03-07 11:29:12.711157	|	4		|	14	18001
|receive		|	2023-03-07 11:29:12.711176	|	3		|	15	38001
|receive		|	2023-03-07 11:29:12.711185	|	2		|	17	38001
|receive		|	2023-03-07 11:29:12.711193	|	1		|	21	38001
|receive		|	2023-03-07 11:29:12.711200	|	0		|	22	38001
|internal event	|	2023-03-07 11:29:12.711207	|	0		|	23
|internal event	|	2023-03-07 11:29:13.716989	|	0		|	24
|internal event	|	2023-03-07 11:29:13.717343	|	0		|	25
|internal event	|	2023-03-07 11:29:13.717391	|	0		|	26
|internal event	|	2023-03-07 11:29:13.717410	|	0		|	27
|internal event	|	2023-03-07 11:29:13.717428	|	0		|	28
|internal event	|	2023-03-07 11:29:13.717445	|	0		|	29
|receive		|	2023-03-07 11:29:14.718203	|	2		|	30	38001
|receive		|	2023-03-07 11:29:14.718233	|	1		|	31	38001
|receive		|	2023-03-07 11:29:14.718240	|	0		|	32	38001
|internal event	|	2023-03-07 11:29:14.718248	|	0		|	33
|internal event	|	2023-03-07 11:29:14.718255	|	0		|	34
|internal event	|	2023-03-07 11:29:14.718261	|	0		|	35
|receive		|	2023-03-07 11:29:15.719148	|	2		|	36	38001
|receive		|	2023-03-07 11:29:15.719167	|	1		|	37	18001
|receive		|	2023-03-07 11:29:15.719175	|	0		|	38	18001
|send			|	2023-03-07 11:29:15.719216	|	0		|	39
|internal event	|	2023-03-07 11:29:15.719225	|	0		|	40
|internal event	|	2023-03-07 11:29:15.719231	|	0		|	41
|receive		|	2023-03-07 11:29:16.722967	|	1		|	42	18001
|receive		|	2023-03-07 11:29:16.722985	|	0		|	43	38001
|internal event	|	2023-03-07 11:29:16.722993	|	0		|	44
|internal event	|	2023-03-07 11:29:16.723001	|	0		|	45
|send			|	2023-03-07 11:29:16.723038	|	0		|	46
|internal event	|	2023-03-07 11:29:16.723046	|	0		|	47
|receive		|	2023-03-07 11:29:17.728178	|	2		|	48	38001
|receive		|	2023-03-07 11:29:17.728196	|	1		|	50	18001
|receive		|	2023-03-07 11:29:17.728203	|	0		|	51	38001
|internal event	|	2023-03-07 11:29:17.728210	|	0		|	52
|internal event	|	2023-03-07 11:29:17.728217	|	0		|	53
|internal event	|	2023-03-07 11:29:17.728223	|	0		|	54
|receive		|	2023-03-07 11:29:18.733423	|	1		|	55	18001
|receive		|	2023-03-07 11:29:18.733444	|	0		|	56	18001
|internal event	|	2023-03-07 11:29:18.733452	|	0		|	57
|send			|	2023-03-07 11:29:18.733491	|	0		|	58
|internal event	|	2023-03-07 11:29:18.733500	|	0		|	59
|internal event	|	2023-03-07 11:29:18.733506	|	0		|	60
|receive		|	2023-03-07 11:29:19.743052	|	1		|	61	18001
|receive		|	2023-03-07 11:29:19.743149	|	0		|	62	38001
|internal event	|	2023-03-07 11:29:19.743172	|	0		|	63
|internal event	|	2023-03-07 11:29:19.743194	|	0		|	64
|send			|	2023-03-07 11:29:19.743240	|	0		|	65
|internal event	|	2023-03-07 11:29:19.743264	|	0		|	66
|receive		|	2023-03-07 11:29:20.747878	|	2		|	67	18001
|receive		|	2023-03-07 11:29:20.747897	|	1		|	68	38001
|receive		|	2023-03-07 11:29:20.747904	|	0		|	69	38001
|internal event	|	2023-03-07 11:29:20.747911	|	0		|	70
|internal event	|	2023-03-07 11:29:20.747918	|	0		|	71
|internal event	|	2023-03-07 11:29:20.747924	|	0		|	72
|receive		|	2023-03-07 11:29:21.753081	|	2		|	73	18001
|receive		|	2023-03-07 11:29:21.753100	|	1		|	74	18001
|receive		|	2023-03-07 11:29:21.753107	|	0		|	75	18001
|internal event	|	2023-03-07 11:29:21.753114	|	0		|	76
