operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  4   	Server  port:  28001   	Client  port:  38001 
|internal event	|	2023-03-07 19:21:12.978717	|	0		|	1
|send			|	2023-03-07 19:21:12.978776	|	0		|	2
|send			|	2023-03-07 19:21:12.978800	|	0		|	3
|send			|	2023-03-07 19:21:12.978862	|	2		|	4
|receive		|	2023-03-07 19:21:13.983031	|	1		|	5	38001
|receive		|	2023-03-07 19:21:13.983152	|	0		|	6	18001
|send			|	2023-03-07 19:21:13.983341	|	0		|	7
|send			|	2023-03-07 19:21:13.983574	|	0		|	8
|internal event	|	2023-03-07 19:21:14.984945	|	0		|	9
|internal event	|	2023-03-07 19:21:14.984989	|	0		|	10
|send			|	2023-03-07 19:21:14.985027	|	0		|	11
|send			|	2023-03-07 19:21:14.985041	|	0		|	12
|receive		|	2023-03-07 19:21:15.985646	|	0		|	13	38001
|send			|	2023-03-07 19:21:15.985694	|	0		|	14
|internal event	|	2023-03-07 19:21:15.985705	|	0		|	15
|send			|	2023-03-07 19:21:15.985717	|	0		|	16
|internal event	|	2023-03-07 19:21:16.990933	|	0		|	17
|send			|	2023-03-07 19:21:16.991003	|	0		|	18
|send			|	2023-03-07 19:21:16.991016	|	0		|	19
|send			|	2023-03-07 19:21:16.991029	|	0		|	20
|send			|	2023-03-07 19:21:17.993830	|	0		|	21
|send			|	2023-03-07 19:21:17.994133	|	0		|	22
|send			|	2023-03-07 19:21:17.994176	|	0		|	23
|send			|	2023-03-07 19:21:17.994215	|	0		|	24
|internal event	|	2023-03-07 19:21:18.997207	|	0		|	25
|send			|	2023-03-07 19:21:18.997406	|	0		|	26
|send			|	2023-03-07 19:21:18.997441	|	0		|	27
|send			|	2023-03-07 19:21:18.997459	|	0		|	28
|internal event	|	2023-03-07 19:21:20.002388	|	0		|	29
|send			|	2023-03-07 19:21:20.002456	|	0		|	30
|internal event	|	2023-03-07 19:21:20.002466	|	0		|	31
|internal event	|	2023-03-07 19:21:20.002472	|	0		|	32
|send			|	2023-03-07 19:21:21.010048	|	0		|	33
|internal event	|	2023-03-07 19:21:21.010179	|	0		|	34
|send			|	2023-03-07 19:21:21.010213	|	0		|	35
|internal event	|	2023-03-07 19:21:21.010235	|	0		|	36
|send			|	2023-03-07 19:21:22.017022	|	0		|	37
|send			|	2023-03-07 19:21:22.017185	|	0		|	38
|send			|	2023-03-07 19:21:22.017203	|	0		|	39
|internal event	|	2023-03-07 19:21:22.017212	|	0		|	40
|internal event	|	2023-03-07 19:21:23.022080	|	0		|	41
|internal event	|	2023-03-07 19:21:23.022107	|	0		|	42
|send			|	2023-03-07 19:21:23.022154	|	0		|	43
|internal event	|	2023-03-07 19:21:23.022165	|	0		|	44
