operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  6   	Server  port:  18003   	Client  port:  28003 
|receive		|	2023-03-07 23:28:10.915060	|	1		|	2	28003
|receive		|	2023-03-07 23:28:10.915444	|	1		|	3	28003
|receive		|	2023-03-07 23:28:10.915633	|	0		|	6	28003
|send			|	2023-03-07 23:28:10.915811	|	0		|	7
|internal event	|	2023-03-07 23:28:10.915995	|	0		|	8
|internal event	|	2023-03-07 23:28:10.916111	|	0		|	9
|receive		|	2023-03-07 23:28:11.916075	|	3		|	10	28003
|receive		|	2023-03-07 23:28:11.916223	|	2		|	11	28003
|receive		|	2023-03-07 23:28:11.916373	|	1		|	12	28003
|receive		|	2023-03-07 23:28:11.916521	|	0		|	13	28003
|send			|	2023-03-07 23:28:11.916732	|	0		|	14
|internal event	|	2023-03-07 23:28:11.916890	|	0		|	15
