operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  5   	Server  port:  18001   	Client  port:  28001 
|internal event	|	2023-03-07 15:52:37.336844	|	0		|	1
|internal event	|	2023-03-07 15:52:37.336884	|	0		|	2
|send			|	2023-03-07 15:52:37.336920	|	0		|	3
|send			|	2023-03-07 15:52:37.336937	|	0		|	4
|internal event	|	2023-03-07 15:52:37.336945	|	0		|	5
|internal event	|	2023-03-07 15:52:38.342755	|	0		|	6
|send			|	2023-03-07 15:52:38.343163	|	0		|	7
|send			|	2023-03-07 15:52:38.343239	|	0		|	8
|internal event	|	2023-03-07 15:52:38.343262	|	0		|	9
|send			|	2023-03-07 15:52:38.343323	|	0		|	10
|receive		|	2023-03-07 15:52:39.353000	|	2		|	11	28001
|receive		|	2023-03-07 15:52:39.353040	|	1		|	12	28001
|receive		|	2023-03-07 15:52:39.353054	|	0		|	13	28001
|internal event	|	2023-03-07 15:52:39.353070	|	0		|	14
|internal event	|	2023-03-07 15:52:39.353087	|	0		|	15
|internal event	|	2023-03-07 15:52:40.358361	|	0		|	16
|internal event	|	2023-03-07 15:52:40.358423	|	0		|	17
|internal event	|	2023-03-07 15:52:40.358441	|	0		|	18
|internal event	|	2023-03-07 15:52:40.358455	|	0		|	19
|internal event	|	2023-03-07 15:52:40.358469	|	0		|	20
|receive		|	2023-03-07 15:52:41.361509	|	0		|	21	28001
|send			|	2023-03-07 15:52:41.361676	|	0		|	22
|send			|	2023-03-07 15:52:41.361723	|	0		|	23
|send			|	2023-03-07 15:52:41.361752	|	0		|	24
|internal event	|	2023-03-07 15:52:41.361770	|	0		|	25
|internal event	|	2023-03-07 15:52:42.366629	|	0		|	26
|internal event	|	2023-03-07 15:52:42.366658	|	0		|	27
|send			|	2023-03-07 15:52:42.366696	|	0		|	28
|send			|	2023-03-07 15:52:42.366772	|	0		|	29
|send			|	2023-03-07 15:52:42.366793	|	0		|	30
|receive		|	2023-03-07 15:52:43.373596	|	1		|	31	28001
|receive		|	2023-03-07 15:52:43.373632	|	0		|	32	28001
|send			|	2023-03-07 15:52:43.373719	|	0		|	33
|internal event	|	2023-03-07 15:52:43.373740	|	0		|	34
|send			|	2023-03-07 15:52:43.373768	|	0		|	35
|internal event	|	2023-03-07 15:52:44.377440	|	0		|	36
|internal event	|	2023-03-07 15:52:44.377498	|	0		|	37
|internal event	|	2023-03-07 15:52:44.377516	|	0		|	38
|send			|	2023-03-07 15:52:44.377593	|	0		|	39
|internal event	|	2023-03-07 15:52:44.377611	|	0		|	40
|receive		|	2023-03-07 15:52:45.382812	|	0		|	41	28001
|internal event	|	2023-03-07 15:52:45.382901	|	0		|	42
|internal event	|	2023-03-07 15:52:45.382922	|	0		|	43
|internal event	|	2023-03-07 15:52:45.382939	|	0		|	44
|internal event	|	2023-03-07 15:52:45.382952	|	0		|	45
|receive		|	2023-03-07 15:52:46.388271	|	0		|	46	28001
|internal event	|	2023-03-07 15:52:46.388321	|	0		|	47
|internal event	|	2023-03-07 15:52:46.388348	|	0		|	48
|internal event	|	2023-03-07 15:52:46.388366	|	0		|	49
|internal event	|	2023-03-07 15:52:46.388383	|	0		|	50
|receive		|	2023-03-07 15:52:47.391745	|	3		|	51	28001
|receive		|	2023-03-07 15:52:47.391781	|	2		|	52	28001
|receive		|	2023-03-07 15:52:47.391791	|	1		|	53	28001
|receive		|	2023-03-07 15:52:47.391799	|	0		|	55	28001
|internal event	|	2023-03-07 15:52:47.391807	|	0		|	56
|receive		|	2023-03-07 15:52:48.393875	|	0		|	60	28001
|internal event	|	2023-03-07 15:52:48.393913	|	0		|	61
|internal event	|	2023-03-07 15:52:48.393932	|	0		|	62
|send			|	2023-03-07 15:52:48.393998	|	0		|	63
|internal event	|	2023-03-07 15:52:48.394020	|	0		|	64
|send			|	2023-03-07 15:52:49.400166	|	0		|	65
|internal event	|	2023-03-07 15:52:49.400669	|	0		|	66
|internal event	|	2023-03-07 15:52:49.400736	|	0		|	67
|internal event	|	2023-03-07 15:52:49.400754	|	0		|	68
|send			|	2023-03-07 15:52:49.400820	|	0		|	69
|receive		|	2023-03-07 15:52:50.402039	|	0		|	70	28001
|send			|	2023-03-07 15:52:50.402193	|	0		|	71
|internal event	|	2023-03-07 15:52:50.402217	|	0		|	72
|internal event	|	2023-03-07 15:52:50.402234	|	0		|	73
|internal event	|	2023-03-07 15:52:50.402248	|	0		|	74
|internal event	|	2023-03-07 15:52:51.406638	|	0		|	75
|send			|	2023-03-07 15:52:51.406704	|	0		|	76
|internal event	|	2023-03-07 15:52:51.406713	|	0		|	77
|internal event	|	2023-03-07 15:52:51.406720	|	0		|	78
|send			|	2023-03-07 15:52:51.406734	|	0		|	79
|receive		|	2023-03-07 15:52:52.412505	|	0		|	80	28001
|internal event	|	2023-03-07 15:52:52.412531	|	0		|	81
|internal event	|	2023-03-07 15:52:52.412543	|	0		|	82
