operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  6   	Server  port:  38001   	Client  port:  18001 
|internal event	|	2023-03-07 11:32:09.694495	|	0		|	1
|internal event	|	2023-03-07 11:32:09.694579	|	0		|	2
|internal event	|	2023-03-07 11:32:09.694599	|	0		|	3
|send			|	2023-03-07 11:32:09.694681	|	0		|	4
|internal event	|	2023-03-07 11:32:09.694699	|	0		|	5
|internal event	|	2023-03-07 11:32:09.694716	|	0		|	6
|receive		|	2023-03-07 11:32:10.709264	|	2		|	7	28001
|receive		|	2023-03-07 11:32:10.709298	|	1		|	8	28001
|receive		|	2023-03-07 11:32:10.709315	|	0		|	9	18001
|internal event	|	2023-03-07 11:32:10.709329	|	0		|	10
|internal event	|	2023-03-07 11:32:10.709340	|	0		|	11
|internal event	|	2023-03-07 11:32:10.709347	|	0		|	12
|receive		|	2023-03-07 11:32:11.715995	|	3		|	13	18001
|receive		|	2023-03-07 11:32:11.716048	|	2		|	14	18001
|receive		|	2023-03-07 11:32:11.716065	|	1		|	15	18001
|receive		|	2023-03-07 11:32:11.716079	|	0		|	16	18001
|send			|	2023-03-07 11:32:11.716131	|	0		|	17
|send			|	2023-03-07 11:32:11.716269	|	0		|	18
|receive		|	2023-03-07 11:32:12.720990	|	1		|	19	18001
|receive		|	2023-03-07 11:32:12.721012	|	0		|	20	18001
|internal event	|	2023-03-07 11:32:12.721019	|	0		|	21
|internal event	|	2023-03-07 11:32:12.721028	|	0		|	22
|internal event	|	2023-03-07 11:32:12.721034	|	0		|	23
|internal event	|	2023-03-07 11:32:12.721040	|	0		|	24
|receive		|	2023-03-07 11:32:13.726178	|	1		|	26	18001
|receive		|	2023-03-07 11:32:13.726200	|	0		|	27	18001
|internal event	|	2023-03-07 11:32:13.726208	|	0		|	28
|internal event	|	2023-03-07 11:32:13.726216	|	0		|	29
|internal event	|	2023-03-07 11:32:13.726226	|	0		|	30
|internal event	|	2023-03-07 11:32:13.726233	|	0		|	31
|receive		|	2023-03-07 11:32:14.731763	|	1		|	32	28001
|receive		|	2023-03-07 11:32:14.731815	|	0		|	33	18001
|internal event	|	2023-03-07 11:32:14.731836	|	0		|	34
|internal event	|	2023-03-07 11:32:14.731861	|	0		|	35
|internal event	|	2023-03-07 11:32:14.731880	|	0		|	36
|send			|	2023-03-07 11:32:14.731926	|	0		|	37
|receive		|	2023-03-07 11:32:15.737016	|	4		|	38	18001
|receive		|	2023-03-07 11:32:15.737077	|	3		|	39	28001
|receive		|	2023-03-07 11:32:15.737095	|	2		|	40	28001
|receive		|	2023-03-07 11:32:15.737111	|	1		|	41	18001
|receive		|	2023-03-07 11:32:15.737130	|	0		|	42	28001
|internal event	|	2023-03-07 11:32:15.737143	|	0		|	43
|receive		|	2023-03-07 11:32:16.742654	|	2		|	44	18001
|receive		|	2023-03-07 11:32:16.742805	|	1		|	45	18001
|receive		|	2023-03-07 11:32:16.742826	|	0		|	46	28001
|internal event	|	2023-03-07 11:32:16.742858	|	0		|	47
|internal event	|	2023-03-07 11:32:16.742881	|	0		|	48
|internal event	|	2023-03-07 11:32:16.742899	|	0		|	49
|receive		|	2023-03-07 11:32:17.746869	|	2		|	50	18001
|receive		|	2023-03-07 11:32:17.746897	|	1		|	51	18001
|receive		|	2023-03-07 11:32:17.746908	|	0		|	53	28001
|internal event	|	2023-03-07 11:32:17.746917	|	0		|	54
|internal event	|	2023-03-07 11:32:17.746928	|	0		|	55
|internal event	|	2023-03-07 11:32:17.746937	|	0		|	56
|receive		|	2023-03-07 11:32:18.749321	|	2		|	57	18001
|receive		|	2023-03-07 11:32:18.749357	|	1		|	58	18001
|receive		|	2023-03-07 11:32:18.749366	|	0		|	60	28001
|internal event	|	2023-03-07 11:32:18.749375	|	0		|	61
|internal event	|	2023-03-07 11:32:18.749385	|	0		|	62
|internal event	|	2023-03-07 11:32:18.749393	|	0		|	63
|receive		|	2023-03-07 11:32:19.756945	|	1		|	64	18001
|receive		|	2023-03-07 11:32:19.757078	|	0		|	65	18001
|send			|	2023-03-07 11:32:19.757387	|	0		|	66
|internal event	|	2023-03-07 11:32:19.757413	|	0		|	67
|internal event	|	2023-03-07 11:32:19.757433	|	0		|	68
|send			|	2023-03-07 11:32:19.757538	|	0		|	69
|receive		|	2023-03-07 11:32:20.760254	|	0		|	70	28001
|internal event	|	2023-03-07 11:32:20.760277	|	0		|	71
|internal event	|	2023-03-07 11:32:20.760287	|	0		|	72
|internal event	|	2023-03-07 11:32:20.760293	|	0		|	73
|internal event	|	2023-03-07 11:32:20.760300	|	0		|	74
|internal event	|	2023-03-07 11:32:20.760306	|	0		|	75
