operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  6   	Server  port:  18001   	Client  port:  28001 
|send			|	2023-03-07 14:20:51.965918	|	0		|	1
|internal event	|	2023-03-07 14:20:51.965960	|	0		|	2
|send			|	2023-03-07 14:20:51.965974	|	0		|	3
|internal event	|	2023-03-07 14:20:51.965982	|	0		|	4
|send			|	2023-03-07 14:20:51.966000	|	0		|	5
|internal event	|	2023-03-07 14:20:51.966007	|	0		|	6
|internal event	|	2023-03-07 14:20:52.967662	|	0		|	7
|internal event	|	2023-03-07 14:20:52.967697	|	0		|	8
|send			|	2023-03-07 14:20:52.967739	|	0		|	9
|internal event	|	2023-03-07 14:20:52.967752	|	0		|	10
|internal event	|	2023-03-07 14:20:52.967763	|	0		|	11
|internal event	|	2023-03-07 14:20:52.967774	|	0		|	12
|send			|	2023-03-07 14:20:53.974039	|	0		|	13
|internal event	|	2023-03-07 14:20:53.974185	|	0		|	14
|internal event	|	2023-03-07 14:20:53.974214	|	0		|	15
|internal event	|	2023-03-07 14:20:53.974237	|	0		|	16
|internal event	|	2023-03-07 14:20:53.974259	|	0		|	17
|internal event	|	2023-03-07 14:20:53.974281	|	0		|	18
|receive		|	2023-03-07 14:20:54.975624	|	0		|	19	38001
|internal event	|	2023-03-07 14:20:54.975829	|	0		|	20
|internal event	|	2023-03-07 14:20:54.975870	|	0		|	21
|internal event	|	2023-03-07 14:20:54.975905	|	0		|	22
|send			|	2023-03-07 14:20:54.976184	|	0		|	23
|internal event	|	2023-03-07 14:20:54.976207	|	0		|	24
|receive		|	2023-03-07 14:20:55.981770	|	0		|	25	38001
|send			|	2023-03-07 14:20:55.982191	|	0		|	26
|internal event	|	2023-03-07 14:20:55.982257	|	0		|	27
|internal event	|	2023-03-07 14:20:55.982294	|	0		|	28
|internal event	|	2023-03-07 14:20:55.982328	|	0		|	29
|internal event	|	2023-03-07 14:20:55.982359	|	0		|	30
|internal event	|	2023-03-07 14:20:56.986767	|	0		|	31
|internal event	|	2023-03-07 14:20:56.986790	|	0		|	32
