operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  4   	Server  port:  28001   	Client  port:  38001 
|send			|	2023-03-07 16:17:01.053076	|	0		|	1
|send			|	2023-03-07 16:17:01.053102	|	0		|	2
|internal event	|	2023-03-07 16:17:01.053110	|	0		|	3
|internal event	|	2023-03-07 16:17:01.053116	|	0		|	4
|receive		|	2023-03-07 16:17:02.058528	|	0		|	6	18001
|internal event	|	2023-03-07 16:17:02.058547	|	0		|	7
|internal event	|	2023-03-07 16:17:02.058558	|	0		|	8
|internal event	|	2023-03-07 16:17:02.058567	|	0		|	9
|internal event	|	2023-03-07 16:17:03.062487	|	0		|	10
|internal event	|	2023-03-07 16:17:03.062705	|	0		|	11
|send			|	2023-03-07 16:17:03.062972	|	0		|	12
|internal event	|	2023-03-07 16:17:03.062992	|	0		|	13
|receive		|	2023-03-07 16:17:04.067285	|	0		|	24	18001
|internal event	|	2023-03-07 16:17:04.067334	|	0		|	25
|internal event	|	2023-03-07 16:17:04.067344	|	0		|	26
|internal event	|	2023-03-07 16:17:04.067350	|	0		|	27
|internal event	|	2023-03-07 16:17:05.072414	|	0		|	28
|send			|	2023-03-07 16:17:05.073579	|	0		|	29
|internal event	|	2023-03-07 16:17:05.073631	|	0		|	30
|internal event	|	2023-03-07 16:17:05.073666	|	0		|	31
|receive		|	2023-03-07 16:17:06.076464	|	1		|	32	18001
|receive		|	2023-03-07 16:17:06.076477	|	0		|	37	18001
|internal event	|	2023-03-07 16:17:06.076483	|	0		|	38
|internal event	|	2023-03-07 16:17:06.076489	|	0		|	39
|send			|	2023-03-07 16:17:07.079745	|	0		|	40
|internal event	|	2023-03-07 16:17:07.079784	|	0		|	41
|internal event	|	2023-03-07 16:17:07.079794	|	0		|	42
|internal event	|	2023-03-07 16:17:07.079804	|	0		|	43
|receive		|	2023-03-07 16:17:08.084955	|	1		|	44	18001
|receive		|	2023-03-07 16:17:08.084979	|	0		|	45	18001
|send			|	2023-03-07 16:17:08.085027	|	0		|	46
|internal event	|	2023-03-07 16:17:08.085039	|	0		|	47
|receive		|	2023-03-07 16:17:09.090404	|	0		|	49	18001
|send			|	2023-03-07 16:17:09.090598	|	0		|	50
|internal event	|	2023-03-07 16:17:09.090625	|	0		|	51
|send			|	2023-03-07 16:17:09.090660	|	0		|	52
|receive		|	2023-03-07 16:17:10.092123	|	0		|	53	18001
|send			|	2023-03-07 16:17:10.092181	|	0		|	54
|send			|	2023-03-07 16:17:10.092196	|	0		|	55
|internal event	|	2023-03-07 16:17:10.092203	|	0		|	56
|receive		|	2023-03-07 16:17:11.097203	|	1		|	57	18001
|receive		|	2023-03-07 16:17:11.097228	|	0		|	59	18001
|send			|	2023-03-07 16:17:11.097298	|	0		|	60
|send			|	2023-03-07 16:17:11.097326	|	0		|	61
|internal event	|	2023-03-07 16:17:12.103657	|	0		|	62
|internal event	|	2023-03-07 16:17:12.103695	|	0		|	63
|internal event	|	2023-03-07 16:17:12.103714	|	0		|	64
|internal event	|	2023-03-07 16:17:12.103732	|	0		|	65
|internal event	|	2023-03-07 16:17:13.107122	|	0		|	66
|internal event	|	2023-03-07 16:17:13.107191	|	0		|	67
|send			|	2023-03-07 16:17:13.107292	|	0		|	68
|internal event	|	2023-03-07 16:17:13.107315	|	0		|	69
|internal event	|	2023-03-07 16:17:14.112872	|	0		|	70
|send			|	2023-03-07 16:17:14.113087	|	0		|	71
|internal event	|	2023-03-07 16:17:14.113111	|	0		|	72
|send			|	2023-03-07 16:17:14.113138	|	0		|	73
|internal event	|	2023-03-07 16:17:15.117449	|	0		|	74
|internal event	|	2023-03-07 16:17:15.117497	|	0		|	75
|internal event	|	2023-03-07 16:17:15.117514	|	0		|	76
|internal event	|	2023-03-07 16:17:15.117529	|	0		|	77
|receive		|	2023-03-07 16:17:16.122559	|	0		|	94	18001
|internal event	|	2023-03-07 16:17:16.122578	|	0		|	95
|send			|	2023-03-07 16:17:16.122605	|	0		|	96
|send			|	2023-03-07 16:17:16.122617	|	0		|	97
|receive		|	2023-03-07 16:17:17.128530	|	1		|	101	18001
|receive		|	2023-03-07 16:17:17.128597	|	0		|	102	18001
|send			|	2023-03-07 16:17:17.128736	|	0		|	103
|internal event	|	2023-03-07 16:17:17.128756	|	0		|	104
|receive		|	2023-03-07 16:17:18.129889	|	0		|	105	18001
|send			|	2023-03-07 16:17:18.129960	|	0		|	106
|internal event	|	2023-03-07 16:17:18.129995	|	0		|	107
|send			|	2023-03-07 16:17:18.130012	|	0		|	108
|receive		|	2023-03-07 16:17:19.140043	|	0		|	113	18001
|internal event	|	2023-03-07 16:17:19.140112	|	0		|	114
|send			|	2023-03-07 16:17:19.140254	|	0		|	115
|send			|	2023-03-07 16:17:19.140283	|	0		|	116
|internal event	|	2023-03-07 16:17:20.149019	|	0		|	117
|internal event	|	2023-03-07 16:17:20.150859	|	0		|	118
|send			|	2023-03-07 16:17:20.151091	|	0		|	119
|internal event	|	2023-03-07 16:17:20.151111	|	0		|	120
|receive		|	2023-03-07 16:17:21.154111	|	2		|	122	18001
|receive		|	2023-03-07 16:17:21.154141	|	1		|	123	18001
|receive		|	2023-03-07 16:17:21.154152	|	0		|	126	18001
|internal event	|	2023-03-07 16:17:21.154164	|	0		|	127
|receive		|	2023-03-07 16:17:22.156382	|	1		|	130	18001
|receive		|	2023-03-07 16:17:22.156445	|	0		|	131	18001
|internal event	|	2023-03-07 16:17:22.156471	|	0		|	132
|internal event	|	2023-03-07 16:17:22.156493	|	0		|	133
|receive		|	2023-03-07 16:17:23.162663	|	1		|	137	18001
|receive		|	2023-03-07 16:17:23.162729	|	0		|	139	18001
|internal event	|	2023-03-07 16:17:23.162759	|	0		|	140
|internal event	|	2023-03-07 16:17:23.162785	|	0		|	141
|receive		|	2023-03-07 16:17:24.168212	|	0		|	142	18001
|send			|	2023-03-07 16:17:24.168535	|	0		|	143
|send			|	2023-03-07 16:17:24.168617	|	0		|	144
|send			|	2023-03-07 16:17:24.168665	|	0		|	145
|internal event	|	2023-03-07 16:17:25.172690	|	0		|	146
|send			|	2023-03-07 16:17:25.173039	|	0		|	147
|internal event	|	2023-03-07 16:17:25.173071	|	0		|	148
