operation 				global_time 		length_of_queue 	logical_clock  	origin  server   		clockrate:  4   	Server  port:  18001   	Client  port:  28001 
|internal event	|	2023-03-07 18:30:37.357997	|	0		|	1
|internal event	|	2023-03-07 18:30:37.358048	|	0		|	2
|internal event	|	2023-03-07 18:30:37.358060	|	0		|	3
|internal event	|	2023-03-07 18:30:37.358070	|	0		|	4
|receive		|	2023-03-07 18:30:38.363580	|	1		|	5	28001
|receive		|	2023-03-07 18:30:38.363675	|	0		|	6	38001
|internal event	|	2023-03-07 18:30:38.363693	|	0		|	7
|send			|	2023-03-07 18:30:38.363788	|	0		|	8
|receive		|	2023-03-07 18:30:39.367708	|	5		|	9	38001
|receive		|	2023-03-07 18:30:39.367756	|	4		|	11	38001
|receive		|	2023-03-07 18:30:39.367764	|	3		|	12	38001
|receive		|	2023-03-07 18:30:39.367770	|	2		|	13	38001
|receive		|	2023-03-07 18:30:40.372938	|	3		|	14	38001
|receive		|	2023-03-07 18:30:40.372971	|	2		|	16	38001
|receive		|	2023-03-07 18:30:40.372985	|	1		|	18	38001
|receive		|	2023-03-07 18:30:40.372996	|	0		|	20	38001
|receive		|	2023-03-07 18:30:41.378441	|	0		|	23	28001
|send			|	2023-03-07 18:30:41.378539	|	0		|	24
|send			|	2023-03-07 18:30:41.378574	|	0		|	25
|send			|	2023-03-07 18:30:41.378596	|	0		|	26
|receive		|	2023-03-07 18:30:42.379990	|	0		|	32	38001
|send			|	2023-03-07 18:30:42.380061	|	0		|	33
|send			|	2023-03-07 18:30:42.380085	|	0		|	34
|send			|	2023-03-07 18:30:42.380109	|	0		|	35
|receive		|	2023-03-07 18:30:43.385674	|	0		|	38	38001
|send			|	2023-03-07 18:30:43.385777	|	0		|	39
|internal event	|	2023-03-07 18:30:43.385805	|	0		|	40
|send			|	2023-03-07 18:30:43.385840	|	0		|	41
|receive		|	2023-03-07 18:30:44.391347	|	0		|	44	38001
|internal event	|	2023-03-07 18:30:44.391402	|	0		|	45
|send			|	2023-03-07 18:30:44.391461	|	0		|	46
|send			|	2023-03-07 18:30:44.391490	|	0		|	47
|send			|	2023-03-07 18:30:45.410193	|	0		|	48
|send			|	2023-03-07 18:30:45.410255	|	0		|	49
|send			|	2023-03-07 18:30:45.410287	|	0		|	50
|internal event	|	2023-03-07 18:30:45.410309	|	0		|	51
|receive		|	2023-03-07 18:30:46.417763	|	2		|	52	38001
|receive		|	2023-03-07 18:30:46.417975	|	1		|	53	38001
|receive		|	2023-03-07 18:30:46.417992	|	0		|	54	38001
|internal event	|	2023-03-07 18:30:46.418007	|	0		|	55
|receive		|	2023-03-07 18:30:47.421888	|	0		|	60	38001
|internal event	|	2023-03-07 18:30:47.421914	|	0		|	61
|send			|	2023-03-07 18:30:47.421938	|	0		|	62
|internal event	|	2023-03-07 18:30:47.421947	|	0		|	63
|receive		|	2023-03-07 18:30:48.426947	|	1		|	64	38001
|receive		|	2023-03-07 18:30:48.426976	|	0		|	66	38001
|send			|	2023-03-07 18:30:48.427010	|	0		|	67
|internal event	|	2023-03-07 18:30:48.427021	|	0		|	68
|receive		|	2023-03-07 18:30:49.430982	|	0		|	69	38001
|send			|	2023-03-07 18:30:49.431005	|	0		|	70
|internal event	|	2023-03-07 18:30:49.431017	|	0		|	71
|internal event	|	2023-03-07 18:30:49.431025	|	0		|	72
|receive		|	2023-03-07 18:30:50.435648	|	2		|	73	38001
|receive		|	2023-03-07 18:30:50.435663	|	1		|	74	38001
|receive		|	2023-03-07 18:30:50.435670	|	0		|	76	38001
|send			|	2023-03-07 18:30:50.435686	|	0		|	77
|internal event	|	2023-03-07 18:30:51.440358	|	0		|	78
|send			|	2023-03-07 18:30:51.440442	|	0		|	79
|internal event	|	2023-03-07 18:30:51.440462	|	0		|	80
|send			|	2023-03-07 18:30:51.440495	|	0		|	81
|receive		|	2023-03-07 18:30:52.441201	|	1		|	82	38001
|receive		|	2023-03-07 18:30:52.441235	|	0		|	83	38001
|send			|	2023-03-07 18:30:52.441281	|	0		|	84
|internal event	|	2023-03-07 18:30:52.441295	|	0		|	85
